cue	response	R1	N	R1.Strength
triangular	direcce	1	66	0.0151515151515152
triangular	encapsular	1	66	0.0151515151515152
triangular	equilátero	1	66	0.0151515151515152
triangular	flecha	1	66	0.0151515151515152
triangular	geometeico	1	66	0.0151515151515152
triangular	lados	1	66	0.0151515151515152
triangular	líneas	1	66	0.0151515151515152
triangular	mano	1	66	0.0151515151515152
triangular	matemática	1	66	0.0151515151515152
triangular	música	1	66	0.0151515151515152
triangular	negocios	1	66	0.0151515151515152
triangular	poligono	1	66	0.0151515151515152
triangular	punta	1	66	0.0151515151515152
triangular	rectángulo	1	66	0.0151515151515152
triangular	semejante al triangulo	1	66	0.0151515151515152
triangular	trinidad	1	66	0.0151515151515152
triángulo	cuadrado	11	69	0.159420289855072
triángulo	forma	4	69	0.0579710144927536
triángulo	geometría	4	69	0.0579710144927536
triángulo	tres	4	69	0.0579710144927536
triángulo	amoroso	3	69	0.0434782608695652
triángulo	bermudas	3	69	0.0434782608695652
triángulo	equilátero	3	69	0.0434782608695652
triángulo	figura	3	69	0.0434782608695652
triángulo	isósceles	3	69	0.0434782608695652
triángulo	pirámide	2	69	0.0289855072463768
triángulo	rectángulo	2	69	0.0289855072463768
triángulo	trío	2	69	0.0289855072463768
triángulo	3 puntad	1	69	0.0144927536231884
triángulo	amor	1	69	0.0144927536231884
triángulo	angular	1	69	0.0144927536231884
triángulo	aritmética	1	69	0.0144927536231884
triángulo	círculo	1	69	0.0144927536231884
triángulo	cruz	1	69	0.0144927536231884
triángulo	equilibrio	1	69	0.0144927536231884
triángulo	figura geometrica	1	69	0.0144927536231884
triángulo	figura plana	1	69	0.0144927536231884
triángulo	isoceles	1	69	0.0144927536231884
triángulo	isóceles	1	69	0.0144927536231884
triángulo	isoseles	1	69	0.0144927536231884
triángulo	isóseles	1	69	0.0144927536231884
triángulo	lado	1	69	0.0144927536231884
triángulo	lados	1	69	0.0144927536231884
triángulo	música	1	69	0.0144927536231884
triángulo	obtuso	1	69	0.0144927536231884
triángulo	polígono	1	69	0.0144927536231884
triángulo	recto	1	69	0.0144927536231884
triángulo	rojo	1	69	0.0144927536231884
triángulo	trapecio	1	69	0.0144927536231884
triángulo	tres angulos	1	69	0.0144927536231884
triángulo	tres ángulos	1	69	0.0144927536231884
triángulo	triada	1	69	0.0144927536231884
triángulo	vértices	1	69	0.0144927536231884
triángulos	geometría	8	69	0.115942028985507
triángulos	figuras	7	69	0.101449275362319
triángulos	tres	6	69	0.0869565217391304
triángulos	amorosos	4	69	0.0579710144927536
triángulos	matemáticas	4	69	0.0579710144927536
triángulos	cuadrado	3	69	0.0434782608695652
triángulos	figura	3	69	0.0434782608695652
triángulos	cuadrados	2	69	0.0289855072463768
triángulos	lados	2	69	0.0289855072463768
triángulos	3	1	69	0.0144927536231884
triángulos	bermudas	1	69	0.0144927536231884
triángulos	casa	1	69	0.0144927536231884
triángulos	colegio	1	69	0.0144927536231884
triángulos	creatividad	1	69	0.0144927536231884
triángulos	de las bermudas	1	69	0.0144927536231884
triángulos	dinero	1	69	0.0144927536231884
triángulos	equilátero	1	69	0.0144927536231884
triángulos	escaleno	1	69	0.0144927536231884
triángulos	escuela	1	69	0.0144927536231884
triángulos	figura geometrica	1	69	0.0144927536231884
triángulos	figuras geometricas	1	69	0.0144927536231884
triángulos	figuras geométricas	1	69	0.0144927536231884
triángulos	forma	1	69	0.0144927536231884
triángulos	formas	1	69	0.0144927536231884
triángulos	geométrico	1	69	0.0144927536231884
triángulos	imagen	1	69	0.0144927536231884
triángulos	isósceles	1	69	0.0144927536231884
triángulos	masonería	1	69	0.0144927536231884
triángulos	matemática	1	69	0.0144927536231884
triángulos	matemáticos	1	69	0.0144927536231884
triángulos	música	1	69	0.0144927536231884
triángulos	natematicas	1	69	0.0144927536231884
triángulos	pirámide	1	69	0.0144927536231884
triángulos	rectangulos	1	69	0.0144927536231884
triángulos	traición	1	69	0.0144927536231884
triángulos	tres lados	1	69	0.0144927536231884
triángulos	trío	1	69	0.0144927536231884
triángulos	ventana	1	69	0.0144927536231884
triángulos	vértices	1	69	0.0144927536231884
tribu	indios	11	67	0.164179104477612
tribu	indio	9	67	0.134328358208955
tribu	comunidad	5	67	0.0746268656716418
tribu	grupo	5	67	0.0746268656716418
tribu	indígenas	4	67	0.0597014925373134
tribu	clan	3	67	0.0447761194029851
tribu	indígena	3	67	0.0447761194029851
tribu	personas	2	67	0.0298507462686567
tribu	urbana	2	67	0.0298507462686567
tribu	aborígenes	1	67	0.0149253731343284
tribu	África	1	67	0.0149253731343284
tribu	amigas	1	67	0.0149253731343284
tribu	ancestro	1	67	0.0149253731343284
tribu	asociación	1	67	0.0149253731343284
tribu	banda	1	67	0.0149253731343284
tribu	gente	1	67	0.0149253731343284
tribu	hermandad	1	67	0.0149253731343284
tribu	identidad	1	67	0.0149253731343284
tribu	inca	1	67	0.0149253731343284
tribu	manada	1	67	0.0149253731343284
tribu	mandril	1	67	0.0149253731343284
tribu	muchos	1	67	0.0149253731343284
tribu	negro	1	67	0.0149253731343284
tribu	originario	1	67	0.0149253731343284
tribu	pueblo	1	67	0.0149253731343284
tribu	radio	1	67	0.0149253731343284
tribu	reunión	1	67	0.0149253731343284
tribu	romana	1	67	0.0149253731343284
tribu	selva	1	67	0.0149253731343284
tribu	toldo	1	67	0.0149253731343284
tribu	tribal	1	67	0.0149253731343284
tribu	tributario	1	67	0.0149253731343284
tribuna	fútbol	12	70	0.171428571428571
tribuna	cancha	9	70	0.128571428571429
tribuna	público	6	70	0.0857142857142857
tribuna	gente	5	70	0.0714285714285714
tribuna	platea	4	70	0.0571428571428571
tribuna	estadio	2	70	0.0285714285714286
tribuna	palco	2	70	0.0285714285714286
tribuna	partido	2	70	0.0285714285714286
tribuna	anfiteatro	1	70	0.0142857142857143
tribuna	añtar	1	70	0.0142857142857143
tribuna	asiento	1	70	0.0142857142857143
tribuna	confesar	1	70	0.0142857142857143
tribuna	deporte	1	70	0.0142857142857143
tribuna	espectador	1	70	0.0142857142857143
tribuna	espectadores	1	70	0.0142857142857143
tribuna	exposición	1	70	0.0142857142857143
tribuna	Fútbol	1	70	0.0142857142857143
tribuna	gentío	1	70	0.0142857142857143
tribuna	gimnasia	1	70	0.0142857142857143
tribuna	grada	1	70	0.0142857142857143
tribuna	grade	1	70	0.0142857142857143
tribuna	grande	1	70	0.0142857142857143
tribuna	gritos de aliento	1	70	0.0142857142857143
tribuna	hinchas	1	70	0.0142857142857143
tribuna	indio	1	70	0.0142857142857143
tribuna	juez	1	70	0.0142857142857143
tribuna	locos	1	70	0.0142857142857143
tribuna	multitud	1	70	0.0142857142857143
tribuna	olimpica	1	70	0.0142857142857143
tribuna	partidaria	1	70	0.0142857142857143
tribuna	Peñarol	1	70	0.0142857142857143
tribuna	plataforma	1	70	0.0142857142857143
tribuna	popular	1	70	0.0142857142857143
tribuna	tablón	1	70	0.0142857142857143
tribuna	tarima	1	70	0.0142857142857143
tribuna	tenis	1	70	0.0142857142857143
tribunal	juez	13	70	0.185714285714286
tribunal	justicia	8	70	0.114285714285714
tribunal	juicio	7	70	0.1
tribunal	corte	5	70	0.0714285714285714
tribunal	jueces	5	70	0.0714285714285714
tribunal	cuentas	4	70	0.0571428571428571
tribunal	de cuentas	3	70	0.0428571428571429
tribunal	juzgado	3	70	0.0428571428571429
tribunal	ley	3	70	0.0428571428571429
tribunal	jurado	2	70	0.0285714285714286
tribunal	pena	2	70	0.0285714285714286
tribunal	abogado	1	70	0.0142857142857143
tribunal	apelaciones	1	70	0.0142857142857143
tribunal	blanco	1	70	0.0142857142857143
tribunal	decisión	1	70	0.0142857142857143
tribunal	dirimir	1	70	0.0142857142857143
tribunal	gente	1	70	0.0142857142857143
tribunal	juzgar	1	70	0.0142857142857143
tribunal	ladrón	1	70	0.0142857142857143
tribunal	material	1	70	0.0142857142857143
tribunal	mesa	1	70	0.0142857142857143
tribunal	miedo	1	70	0.0142857142857143
tribunal	perezoso	1	70	0.0142857142857143
tribunal	personas	1	70	0.0142857142857143
tribunal	tribuna	1	70	0.0142857142857143
tribunal	tribunales	1	70	0.0142857142857143
tribunales	justicia	19	68	0.279411764705882
tribunales	juicio	11	68	0.161764705882353
tribunales	abogados	5	68	0.0735294117647059
tribunales	juez	5	68	0.0735294117647059
tribunales	corte	3	68	0.0441176470588235
tribunales	leyes	3	68	0.0441176470588235
tribunales	judiciales	2	68	0.0294117647058824
tribunales	jueces	2	68	0.0294117647058824
tribunales	juzgado	2	68	0.0294117647058824
tribunales	abogadxs	1	68	0.0147058823529412
tribunales	apelar	1	68	0.0147058823529412
tribunales	autoridad	1	68	0.0147058823529412
tribunales	corrupción	1	68	0.0147058823529412
tribunales	edificio	1	68	0.0147058823529412
tribunales	facultad	1	68	0.0147058823529412
tribunales	juicios	1	68	0.0147058823529412
tribunales	jurado	1	68	0.0147058823529412
tribunales	Justicia	1	68	0.0147058823529412
tribunales	juzgados	1	68	0.0147058823529412
tribunales	PROBLEMAS	1	68	0.0147058823529412
tribunales	protesta	1	68	0.0147058823529412
tribunales	San Isidro	1	68	0.0147058823529412
tribunales	tribuna	1	68	0.0147058823529412
tribunales	tribunos	1	68	0.0147058823529412
tribunales	tributo	1	68	0.0147058823529412
tributo	homenaje	16	67	0.238805970149254
tributo	impuesto	11	67	0.164179104477612
tributo	pago	4	67	0.0597014925373134
tributo	dinero	2	67	0.0298507462686567
tributo	música	2	67	0.0298507462686567
tributo	premio	2	67	0.0298507462686567
tributo	queen	2	67	0.0298507462686567
tributo	reconocimiento	2	67	0.0298507462686567
tributo	agasajo	1	67	0.0149253731343284
tributo	agradecimiento	1	67	0.0149253731343284
tributo	alma fuerte	1	67	0.0149253731343284
tributo	contribución	1	67	0.0149253731343284
tributo	copiar	1	67	0.0149253731343284
tributo	deceso	1	67	0.0149253731343284
tributo	honor	1	67	0.0149253731343284
tributo	honra	1	67	0.0149253731343284
tributo	ídolo	1	67	0.0149253731343284
tributo	IVA	1	67	0.0149253731343284
tributo	legado	1	67	0.0149253731343284
tributo	loar	1	67	0.0149253731343284
tributo	muerte	1	67	0.0149253731343284
tributo	obsequio	1	67	0.0149253731343284
tributo	pagar	1	67	0.0149253731343284
tributo	plata	1	67	0.0149253731343284
tributo	recordar	1	67	0.0149253731343284
tributo	respeto	1	67	0.0149253731343284
tributo	rock	1	67	0.0149253731343284
tributo	saludo	1	67	0.0149253731343284
tributo	sodastereo	1	67	0.0149253731343284
tributo	título	1	67	0.0149253731343284
tributo	tribu	1	67	0.0149253731343284
tributo	trubuna	1	67	0.0149253731343284
tributo	Uruguay	1	67	0.0149253731343284
tributo	virtud	1	67	0.0149253731343284
trigo	harina	15	70	0.214285714285714
trigo	pan	14	70	0.2
trigo	amarillo	5	70	0.0714285714285714
trigo	maíz	5	70	0.0714285714285714
trigo	campo	4	70	0.0571428571428571
trigo	espiga	4	70	0.0571428571428571
trigo	cereal	3	70	0.0428571428571429
trigo	alimento	2	70	0.0285714285714286
trigo	arroz	2	70	0.0285714285714286
trigo	comida	2	70	0.0285714285714286
trigo	grano	2	70	0.0285714285714286
trigo	cebada	1	70	0.0142857142857143
trigo	dorado	1	70	0.0142857142857143
trigo	fideoa	1	70	0.0142857142857143
trigo	hierba	1	70	0.0142857142857143
trigo	limpio	1	70	0.0142857142857143
trigo	paja	1	70	0.0142857142857143
trigo	plantA	1	70	0.0142857142857143
trigo	rico	1	70	0.0142857142857143
trigo	sembradio	1	70	0.0142857142857143
trigo	semilla	1	70	0.0142857142857143
trigo	semillas	1	70	0.0142857142857143
trigo	trigal	1	70	0.0142857142857143
trillar	caminar	7	55	0.127272727272727
trillar	cortar	4	55	0.0727272727272727
trillar	arar	3	55	0.0545454545454545
trillar	repetir	3	55	0.0545454545454545
trillar	romper	3	55	0.0545454545454545
trillar	andar	2	55	0.0363636363636364
trillar	buscar	2	55	0.0363636363636364
trillar	campo	2	55	0.0363636363636364
trillar	cosechar	2	55	0.0363636363636364
trillar	trigo	2	55	0.0363636363636364
trillar	trillado	2	55	0.0363636363636364
trillar	andar mucho	1	55	0.0181818181818182
trillar	bueno	1	55	0.0181818181818182
trillar	caer	1	55	0.0181818181818182
trillar	canpo	1	55	0.0181818181818182
trillar	cosachar	1	55	0.0181818181818182
trillar	gastado	1	55	0.0181818181818182
trillar	mancillar	1	55	0.0181818181818182
trillar	marcar	1	55	0.0181818181818182
trillar	patinar	1	55	0.0181818181818182
trillar	pisado	1	55	0.0181818181818182
trillar	pisotear	1	55	0.0181818181818182
trillar	quemar	1	55	0.0181818181818182
trillar	rastrillo	1	55	0.0181818181818182
trillar	recorrer	1	55	0.0181818181818182
trillar	recorrer una zona	1	55	0.0181818181818182
trillar	sabido	1	55	0.0181818181818182
trillar	segar	1	55	0.0181818181818182
trillar	surcar	1	55	0.0181818181818182
trillar	tierra	1	55	0.0181818181818182
trillar	tráiler	1	55	0.0181818181818182
trillar	triturar	1	55	0.0181818181818182
trillar	usar	1	55	0.0181818181818182
trillar	vie	1	55	0.0181818181818182
trinchera	guerra	16	65	0.246153846153846
trinchera	escondite	4	65	0.0615384615384615
trinchera	agujero	3	65	0.0461538461538462
trinchera	refugio	3	65	0.0461538461538462
trinchera	barricada	2	65	0.0307692307692308
trinchera	campo	2	65	0.0307692307692308
trinchera	casa	2	65	0.0307692307692308
trinchera	cueva	2	65	0.0307692307692308
trinchera	atrincherarse	1	65	0.0153846153846154
trinchera	bloqueo	1	65	0.0153846153846154
trinchera	carpa	1	65	0.0153846153846154
trinchera	cartuchera	1	65	0.0153846153846154
trinchera	cobertura	1	65	0.0153846153846154
trinchera	cuartel	1	65	0.0153846153846154
trinchera	defensa	1	65	0.0153846153846154
trinchera	encierro	1	65	0.0153846153846154
trinchera	esconder	1	65	0.0153846153846154
trinchera	foso	1	65	0.0153846153846154
trinchera	frente	1	65	0.0153846153846154
trinchera	fuego	1	65	0.0153846153846154
trinchera	galpón	1	65	0.0153846153846154
trinchera	guarida	1	65	0.0153846153846154
trinchera	hendidura	1	65	0.0153846153846154
trinchera	hueco	1	65	0.0153846153846154
trinchera	lucha	1	65	0.0153846153846154
trinchera	oeste	1	65	0.0153846153846154
trinchera	palo	1	65	0.0153846153846154
trinchera	parada	1	65	0.0153846153846154
trinchera	parapeto	1	65	0.0153846153846154
trinchera	pelea	1	65	0.0153846153846154
trinchera	ppzo	1	65	0.0153846153846154
trinchera	protección	1	65	0.0153846153846154
trinchera	resguardo	1	65	0.0153846153846154
trinchera	soldado	1	65	0.0153846153846154
trinchera	surco	1	65	0.0153846153846154
trinchera	tierra	1	65	0.0153846153846154
trinchera	tijera	1	65	0.0153846153846154
trinchera	viejo	1	65	0.0153846153846154
trinchera	zanja	1	65	0.0153846153846154
trineo	nieve	18	69	0.260869565217391
trineo	Navidad	13	69	0.188405797101449
trineo	Papá Noel	13	69	0.188405797101449
trineo	renos	3	69	0.0434782608695652
trineo	transporte	3	69	0.0434782608695652
trineo	reno	2	69	0.0289855072463768
trineo	alces	1	69	0.0144927536231884
trineo	carro	1	69	0.0144927536231884
trineo	deporte	1	69	0.0144927536231884
trineo	deslizador	1	69	0.0144927536231884
trineo	dinero	1	69	0.0144927536231884
trineo	frío	1	69	0.0144927536231884
trineo	inferior	1	69	0.0144927536231884
trineo	libertad	1	69	0.0144927536231884
trineo	papa	1	69	0.0144927536231884
trineo	PAPA NOEL	1	69	0.0144927536231884
trineo	primavera	1	69	0.0144927536231884
trineo	remos	1	69	0.0144927536231884
trineo	reni	1	69	0.0144927536231884
trineo	rojo	1	69	0.0144927536231884
trineo	tres renos	1	69	0.0144927536231884
trineo	trineo	1	69	0.0144927536231884
trineo	viento	1	69	0.0144927536231884
trío	tres	38	68	0.558823529411765
trío	sexo	10	68	0.147058823529412
trío	música	2	68	0.0294117647058824
trío	amoroso	1	68	0.0147058823529412
trío	cantantes	1	68	0.0147058823529412
trío	cantar	1	68	0.0147058823529412
trío	cuerdas	1	68	0.0147058823529412
trío	divididos	1	68	0.0147058823529412
trío	familia	1	68	0.0147058823529412
trío	galletitas	1	68	0.0147058823529412
trío	grupo de tres	1	68	0.0147058823529412
trío	los midachis	1	68	0.0147058823529412
trío	los panchos	1	68	0.0147058823529412
trío	pájaro	1	68	0.0147058823529412
trío	pareja	1	68	0.0147058823529412
trío	personas	1	68	0.0147058823529412
trío	sexual	1	68	0.0147058823529412
trío	sexualidad	1	68	0.0147058823529412
trío	terceto	1	68	0.0147058823529412
trío	triángulo	1	68	0.0147058823529412
trío	violín	1	68	0.0147058823529412
tripa	intestino	10	68	0.147058823529412
tripa	panza	8	68	0.117647058823529
tripa	cuerpo	5	68	0.0735294117647059
tripa	gorda	5	68	0.0735294117647059
tripa	órgano	5	68	0.0735294117647059
tripa	chinchulín	4	68	0.0588235294117647
tripa	intestinos	3	68	0.0441176470588235
tripa	abdomen	2	68	0.0294117647058824
tripa	comida	2	68	0.0294117647058824
tripa	corazón	2	68	0.0294117647058824
tripa	estómago	2	68	0.0294117647058824
tripa	ano	1	68	0.0147058823529412
tripa	barriga	1	68	0.0147058823529412
tripa	chorizo	1	68	0.0147058823529412
tripa	corason	1	68	0.0147058823529412
tripa	cuerpo hunano	1	68	0.0147058823529412
tripa	entraña	1	68	0.0147058823529412
tripa	escudo	1	68	0.0147058823529412
tripa	fea	1	68	0.0147058823529412
tripa	hambre	1	68	0.0147058823529412
tripa	larga	1	68	0.0147058823529412
tripa	lsd	1	68	0.0147058823529412
tripa	muerte	1	68	0.0147058823529412
tripa	natura	1	68	0.0147058823529412
tripa	órganos	1	68	0.0147058823529412
tripa	parte del cuerpo	1	68	0.0147058823529412
tripa	seca	1	68	0.0147058823529412
tripa	tira	1	68	0.0147058823529412
tripa	trío	1	68	0.0147058823529412
tripa	visceras	1	68	0.0147058823529412
tripa	visera	1	68	0.0147058823529412
triple	tres	38	67	0.567164179104478
triple	doble	5	67	0.0746268656716418
triple	básquetbol	3	67	0.0447761194029851
triple	helado	3	67	0.0447761194029851
triple	3	2	67	0.0298507462686567
triple	3 elementos	1	67	0.0149253731343284
triple	alfajores	1	67	0.0149253731343284
triple	cambio	1	67	0.0149253731343284
triple	cuatruple	1	67	0.0149253731343284
triple	enchufe	1	67	0.0149253731343284
triple	fantoche	1	67	0.0149253731343284
triple	habitación	1	67	0.0149253731343284
triple	jamón	1	67	0.0149253731343284
triple	mucho	1	67	0.0149253731343284
triple	multiplicar	1	67	0.0149253731343284
triple	múltiplo	1	67	0.0149253731343284
triple	papapa	1	67	0.0149253731343284
triple	Sandwich	1	67	0.0149253731343284
triple	sándwich	1	67	0.0149253731343284
triple	tres veces	1	67	0.0149253731343284
triple	tríada	1	67	0.0149253731343284
trípode	cámara	21	68	0.308823529411765
trípode	tres	9	68	0.132352941176471
trípode	soporte	4	68	0.0588235294117647
trípode	bastón	3	68	0.0441176470588235
trípode	foto	3	68	0.0441176470588235
trípode	patas	3	68	0.0441176470588235
trípode	apoyo	2	68	0.0294117647058824
trípode	base	2	68	0.0294117647058824
trípode	fotografía	2	68	0.0294117647058824
trípode	sostén	2	68	0.0294117647058824
trípode	3 patas	1	68	0.0147058823529412
trípode	apoyatura	1	68	0.0147058823529412
trípode	átril	1	68	0.0147058823529412
trípode	de tres patas	1	68	0.0147058823529412
trípode	estudio	1	68	0.0147058823529412
trípode	filmación	1	68	0.0147058823529412
trípode	fotografo	1	68	0.0147058823529412
trípode	herramienta	1	68	0.0147058823529412
trípode	nudo	1	68	0.0147058823529412
trípode	pata	1	68	0.0147058823529412
